Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,37:23,12,24,.500,6,14,.429,3,3,1.000,1,2,3,4,1,0,1,3,33,+33,37:23,.652,.625,.583,.125,2.7,5.6,4.1,13.3,1.2,0.0,3.8,27.8,137,118,0.7
Cam Thomas,31:23,8,16,.500,4,5,.800,5,5,1.000,1,6,7,0,1,1,2,3,25,+25,31:23,.687,.625,.313,.313,3.2,19.9,11.4,0.0,1.5,2.6,9.9,25.5,127,111,-1.8
Cameron Johnson,29:53,6,10,.600,3,4,.750,2,2,1.000,0,6,6,3,1,0,1,0,17,+14,29:53,.781,.750,.400,.200,0.0,21.0,10.3,10.9,1.6,0.0,8.4,15.7,149,113,2.4
Spencer Dinwiddie,26:19,0,5,.000,0,2,.000,2,2,1.000,2,0,2,8,2,0,0,3,2,+2,26:19,.170,.000,.400,.400,7.6,0.0,3.9,27.0,3.5,0.0,0.0,8.8,130,114,-5.8
Nic Claxton,26:15,5,11,.455,0,0,,1,1,1.000,4,6,10,2,1,3,2,1,11,+2,26:15,.481,.455,.000,.091,15.2,23.9,19.5,8.2,1.8,9.3,14.9,20.3,109,105,-5.4
Lonnie Walker IV,27:12,7,14,.500,4,9,.444,1,2,.500,1,1,2,4,1,1,0,2,19,+17,27:12,.638,.643,.643,.143,3.7,3.8,3.8,16.9,1.7,3.0,0.0,21.6,145,115,4.0
Royce O'Neale,18:14,4,7,.571,3,6,.500,0,0,,0,4,4,2,2,2,0,3,11,+27,18:14,.786,.786,.857,.000,0.0,22.9,11.2,12.1,5.1,8.9,0.0,15.2,163,98,13.0
Ben Simmons,18:14,5,5,1.000,0,0,,0,0,,5,3,8,11,1,1,0,3,10,+27,18:14,1.000,1.000,.000,.000,27.4,17.2,22.4,70.9,2.6,4.5,0.0,10.8,223,108,30.0
Dennis Smith Jr.,14:46,5,8,.625,0,2,.000,2,2,1.000,1,1,2,5,2,0,1,2,12,+6,14:46,.676,.625,.250,.250,6.8,7.1,6.9,43.1,6.3,0.0,10.1,26.5,147,106,9.6
Harry Giles,3:27,1,2,.500,1,2,.500,0,0,,1,2,3,1,0,0,1,2,3,+4,3:27,.532,.000,.000,2.000,0.0,60.5,29.6,25.8,0.0,23.6,0.0,21.6,151,90,16.4
Noah Clowney,3:27,0,1,.000,0,0,,2,2,1.000,0,2,2,1,0,1,0,0,2,+4,3:27,.750,.750,1.000,.000,29.0,60.5,44.4,34.7,0.0,0.0,33.3,34.4,119,103,1.6
Trendon Watford,3:27,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,2,2,+4,3:27,.500,.500,.500,.000,0.0,30.2,14.8,0.0,0.0,0.0,0.0,22.9,103,112,-21.3
Team Totals,240,54,105,.514,21,45,.467,18,19,.947,16,34,50,41,12,9,8,24,147,,240,.648,.614,.429,.181,33.3,73.9,53.2,75.9,11.7,15.3,6.6,100.0,142.8,110.7,
