Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,31:47,12,24,.500,6,13,.462,2,2,1.000,0,1,1,8,3,0,1,1,32,+25,31:47,.643,.625,.542,.083,0.0,3.5,1.7,37.9,4.6,0.0,3.9,32.0,141,108,19.5
Brandin Podziemski,27:50,3,12,.250,2,6,.333,2,2,1.000,3,6,9,1,0,0,2,1,10,+6,27:50,.388,.333,.500,.167,11.2,24.1,17.4,3.8,0.0,0.0,13.4,21.0,90,114,-10.1
Andrew Wiggins,27:41,8,14,.571,2,5,.400,2,2,1.000,2,1,3,2,1,1,1,2,20,+12,27:41,.672,.643,.357,.143,7.5,4.0,5.8,9.6,1.8,3.3,6.3,22.5,138,112,6.3
Jonathan Kuminga,24:11,5,12,.417,1,3,.333,1,2,.500,1,2,3,3,1,0,0,2,12,+25,24:11,.466,.458,.250,.167,4.3,9.2,6.7,14.9,2.0,0.0,0.0,20.9,117,113,-1.5
Draymond Green,21:21,3,5,.600,2,2,1.000,0,0,,0,7,7,5,0,1,1,1,8,+19,21:21,.800,.800,.400,.000,0.0,36.6,17.7,26.0,0.0,4.2,16.7,11.0,151,108,9.3
Klay Thompson,28:14,1,9,.111,1,4,.250,0,0,,0,4,4,5,1,0,0,2,3,+2,28:14,.167,.167,.444,.000,0.0,15.8,7.6,17.6,1.7,0.0,0.0,12.5,77,112,-8.8
Moses Moody,19:31,2,6,.333,0,2,.000,0,0,,1,5,6,1,0,0,0,2,4,+5,19:31,.333,.333,.333,.000,5.3,28.6,16.6,5.5,0.0,0.0,0.0,12.1,95,112,-9.6
Dario Šarić,15:03,2,6,.333,0,3,.000,0,0,,2,2,4,4,0,0,1,1,4,-7,15:03,.333,.333,.500,.000,13.9,14.8,14.3,29.2,0.0,0.0,14.3,18.3,103,116,-4.0
Trayce Jackson-Davis,14:50,8,10,.800,0,0,,1,1,1.000,4,1,5,1,0,2,0,2,17,-4,14:50,.814,.800,.000,.100,28.1,7.5,18.2,13.4,0.0,12.2,0.0,27.7,175,109,19.7
Lester Quinones,13:49,2,5,.400,0,1,.000,3,3,1.000,1,0,1,1,0,0,2,4,7,0,13:49,.554,.400,.200,.600,7.6,0.0,3.9,8.1,0.0,0.0,24.0,23.7,100,118,-13.8
Kevon Looney,8:05,1,1,1.000,0,0,,0,0,,1,4,5,1,0,0,1,0,2,+1,8:05,1.000,1.000,.000,.000,12.9,55.2,33.4,13.5,0.0,0.0,50.0,9.7,116,107,2.1
Jerome Robinson,3:49,2,2,1.000,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,1,6,+3,3:49,1.042,1.250,.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,185,118,25.8
Gui Santos,3:49,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+3,3:49,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,300,120,18.1
Team Totals,240,50,107,.467,16,41,.390,12,14,.857,15,33,48,32,6,4,9,19,128,,240,.566,.542,.383,.131,32.6,76.7,53.9,64.0,6.1,7.5,7.4,100.0,129.3,111.2,
