,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
DEN,Team Totals,240.0,45.4,89.4,0.5078299776286354,10.8,31.8,0.339622641509434,9.2,14.0,0.6571428571428571,8.8,34.4,43.2,29.0,7.6,7.8,13.6,18.0,110.8,,240.0,0.5797404771871075,0.5682326621923937,0.3556,0.1582,21.8,75.16000000000001,50.02,63.82000000000001,7.720000000000001,13.360000000000003,12.44,100.0,113.54,105.98000000000002,,5
LAL,Team Totals,250.0,41.6,88.2,0.47165532879818595,9.8,32.4,0.30246913580246915,21.0,27.4,0.7664233576642336,8.2,37.8,46.0,26.0,8.0,6.8,13.8,20.8,114.0,,250.0,0.5685445260134057,0.5272108843537415,0.36480000000000007,0.30839999999999995,18.22,79.26,50.12,62.64,7.760000000000001,11.719999999999999,12.2,100.0,109.58000000000001,110.44000000000001,,5
GSW,Team Totals,240.0,41.8,89.6,0.46651785714285715,13.6,38.4,0.3541666666666667,15.6,20.0,0.78,12.2,35.2,47.4,27.6,8.4,5.6,15.0,20.6,112.8,,240.0,0.5731707317073171,0.5424107142857143,0.43019999999999997,0.2222,26.140000000000004,72.8,50.519999999999996,66.72,8.379999999999999,10.02,13.38,100.0,114.52000000000001,105.53999999999999,,5
PHO,Team Totals,240.0,40.75,86.0,0.4738372093023256,12.0,35.0,0.34285714285714286,17.25,20.75,0.8313253012048193,10.0,37.75,47.75,24.75,7.5,6.0,17.25,20.0,110.75,,240.0,0.5820981814359298,0.5436046511627907,0.40875,0.24325000000000002,23.525,75.94999999999999,52.25,59.95,7.475,10.825,15.325,100.0,110.25,105.175,,4
ORL,Team Totals,240.0,38.5,85.5,0.4502923976608187,9.75,31.75,0.30708661417322836,19.0,27.25,0.6972477064220184,11.5,35.0,46.5,23.0,9.25,4.25,13.75,20.5,105.75,,240.0,0.5423633193148015,0.5073099415204678,0.37075,0.325,26.625,81.275,53.425,60.125,9.45,8.3,12.399999999999999,100.0,108.575,103.925,,4
HOU,Team Totals,246.25,40.5,88.25,0.45892351274787535,12.5,34.0,0.36764705882352944,14.25,19.5,0.7307692307692307,8.75,29.75,38.5,26.5,7.5,2.75,15.0,23.0,107.75,,246.25,0.5563874832180109,0.5297450424929179,0.38925,0.222,20.025,69.65,44.425,65.325,7.525,5.95,13.350000000000001,100.0,107.475,117.07499999999999,,4
NYK,Team Totals,240.0,36.4,91.0,0.39999999999999997,12.6,37.2,0.3387096774193548,17.6,25.4,0.6929133858267718,14.6,35.2,49.8,21.8,8.8,2.6,14.0,18.6,103.0,,240.0,0.5040322580645161,0.4692307692307692,0.4088,0.2792,28.18,81.64,52.419999999999995,59.56,9.0,5.1,12.06,100.0,105.16000000000001,104.16,,5
BOS,Team Totals,240.0,46.75,92.25,0.5067750677506775,16.75,41.5,0.4036144578313253,16.75,20.0,0.8375,12.25,40.0,52.25,24.0,7.25,6.25,14.0,20.25,127.0,,240.0,0.6284017812963879,0.5975609756097561,0.45125000000000004,0.22549999999999998,29.35,77.35,56.325,50.95,7.250000000000001,11.3,12.175,100.0,126.575,106.6,,4
IND,Team Totals,240.0,46.5,98.5,0.4720812182741117,13.0,41.0,0.3170731707317073,13.25,16.5,0.803030303030303,10.0,34.25,44.25,31.5,6.5,5.75,11.25,21.75,119.25,,240.0,0.5637764750378215,0.5380710659898477,0.41975000000000007,0.172,21.724999999999998,73.0,47.099999999999994,67.9,6.175,8.525,9.6,100.0,115.4,121.00000000000001,,4
WAS,Team Totals,240.0,43.5,94.25,0.46153846153846156,11.5,36.5,0.3150684931506849,16.75,22.75,0.7362637362637363,9.75,31.5,41.25,27.5,10.25,5.25,12.75,16.0,115.25,,240.0,0.5527047765202379,0.5225464190981433,0.38875000000000004,0.24424999999999997,19.7,73.9,44.725,63.25,9.7,9.675,10.899999999999999,100.0,108.82499999999999,119.025,,4
CHO,Team Totals,240.0,42.0,90.0,0.4666666666666667,9.25,30.75,0.3008130081300813,20.5,26.25,0.780952380952381,11.5,32.25,43.75,27.0,8.75,5.75,15.5,21.5,113.75,,240.0,0.5600689315608075,0.5180555555555556,0.34275,0.2935,25.15,76.025,49.5,64.14999999999999,8.425,10.775,13.2,100.0,110.0,116.475,,4
ATL,Team Totals,240.0,44.4,90.2,0.4922394678492239,11.0,32.0,0.34375,23.0,27.0,0.8518518518518519,10.4,34.6,45.0,27.6,9.6,3.8,14.4,16.8,122.8,,240.0,0.6014890282131662,0.5532150776053215,0.355,0.29879999999999995,24.5,76.64,51.85999999999999,62.21999999999999,9.299999999999999,7.4,12.22,100.0,119.28,113.74000000000001,,5
MIA,Team Totals,240.0,38.0,89.0,0.42696629213483145,12.4,33.0,0.3757575757575758,16.2,20.2,0.801980198019802,10.8,33.4,44.2,23.8,8.4,3.4,12.6,17.2,104.6,,240.0,0.5342840797646289,0.4966292134831461,0.372,0.2266,21.639999999999997,75.53999999999999,47.220000000000006,62.720000000000006,8.559999999999999,6.5,11.4,100.0,106.14000000000001,113.21999999999998,,5
DET,Team Totals,240.0,41.0,89.4,0.45861297539149887,11.8,29.4,0.40136054421768713,15.0,19.0,0.7894736842105263,12.6,35.6,48.2,28.0,6.4,6.4,17.6,25.2,108.8,,240.0,0.5564648117839607,0.5246085011185682,0.32900000000000007,0.21319999999999997,29.139999999999997,77.74000000000001,53.260000000000005,68.44000000000001,6.32,10.140000000000002,15.239999999999998,100.0,109.78,108.31999999999998,,5
TOR,Team Totals,245.0,40.4,89.2,0.452914798206278,11.8,34.0,0.3470588235294118,13.0,17.8,0.7303370786516854,11.6,36.0,47.6,26.8,7.2,5.6,15.0,21.6,105.6,,245.0,0.5441503833786792,0.5190582959641256,0.38259999999999994,0.2016,25.660000000000004,75.32000000000001,50.86,66.28,7.38,10.02,13.34,100.0,108.01999999999998,106.85999999999999,,5
MIN,Team Totals,240.0,40.0,89.75,0.4456824512534819,11.0,29.75,0.3697478991596639,14.75,18.0,0.8194444444444444,10.25,38.25,48.5,23.5,7.75,5.5,12.75,15.75,105.75,,240.0,0.5413637759803419,0.5069637883008357,0.33125000000000004,0.20124999999999998,22.725,82.7,53.325,58.525,7.875,9.825,11.575000000000001,100.0,108.07499999999999,102.975,,4
BRK,Team Totals,240.0,43.25,86.25,0.5014492753623189,14.5,34.75,0.4172661870503597,17.75,23.5,0.7553191489361702,10.0,37.5,47.5,28.0,6.5,5.5,15.75,20.25,118.75,,240.0,0.6147116678745211,0.5855072463768116,0.4015,0.27599999999999997,23.974999999999998,80.70000000000002,53.85,65.525,6.475,9.725,14.05,100.0,117.65,115.275,,4
CLE,Team Totals,240.0,38.6,90.2,0.4279379157427938,12.6,37.8,0.33333333333333337,13.8,17.8,0.7752808988764045,11.0,34.8,45.8,23.0,7.0,6.2,12.4,20.2,103.6,,240.0,0.5283988901583155,0.49778270509977823,0.4208,0.1996,22.32,75.02000000000001,48.4,59.68000000000001,7.1,10.64,11.4,100.0,105.52000000000001,110.90000000000002,,5
MEM,Team Totals,240.0,38.2,91.0,0.4197802197802198,13.8,42.8,0.3224299065420561,16.4,21.0,0.7809523809523808,10.2,33.0,43.2,23.8,9.8,6.6,15.2,21.4,106.6,,240.0,0.5317238627294493,0.4956043956043956,0.4683999999999999,0.23020000000000002,20.82,78.92,47.919999999999995,62.6,9.5,14.120000000000001,13.160000000000002,100.0,103.62,114.62,,5
NOP,Team Totals,240.0,39.5,91.75,0.4305177111716621,11.5,36.5,0.3150684931506849,14.25,23.25,0.6129032258064516,12.75,35.25,48.0,22.0,8.0,4.5,13.75,20.25,104.75,,240.0,0.513581094332222,0.49318801089918257,0.39649999999999996,0.25175000000000003,23.599999999999998,73.65,48.175,55.75,7.925,8.600000000000001,11.95,100.0,103.9,106.05,,4
CHI,Team Totals,245.0,39.4,92.4,0.42640692640692635,9.6,31.8,0.3018867924528302,17.0,20.8,0.8173076923076923,12.6,30.2,42.8,19.6,9.6,4.4,12.4,19.6,105.4,,245.0,0.5189459587206554,0.47835497835497826,0.3416,0.22519999999999998,25.0,74.13999999999999,46.92,49.8,9.84,9.879999999999999,10.819999999999999,100.0,107.64000000000001,115.6,,5
OKC,Team Totals,240.0,40.8,86.0,0.47441860465116276,11.6,32.0,0.3625,18.2,21.6,0.8425925925925926,6.0,36.4,42.4,23.6,7.4,6.6,14.2,18.6,111.4,,240.0,0.5832216451666946,0.541860465116279,0.3731999999999999,0.2518,15.040000000000001,73.53999999999999,47.080000000000005,57.879999999999995,7.32,11.959999999999999,12.920000000000002,100.0,110.46000000000001,111.11999999999998,,5
UTA,Team Totals,240.0,42.4,92.6,0.4578833693304536,14.0,37.2,0.3763440860215054,15.8,21.2,0.7452830188679246,15.0,34.0,49.0,28.0,6.4,3.2,15.8,21.4,114.6,,240.0,0.5621615257829056,0.5334773218142549,0.40280000000000005,0.2306,32.260000000000005,78.44000000000001,54.46,65.78,6.4,6.9,13.420000000000002,100.0,114.6,118.96000000000001,,5
SAC,Team Totals,246.25,43.25,97.0,0.44587628865979384,14.75,43.5,0.3390804597701149,18.0,24.0,0.75,11.25,34.0,45.25,26.75,7.5,5.5,11.75,21.5,119.25,,246.25,0.5543417627370769,0.5219072164948454,0.4465,0.24925,24.125,78.35,50.225,62.025000000000006,7.275,9.85,9.875,100.0,114.72500000000001,111.85,,4
SAS,Team Totals,246.25,41.25,88.75,0.4647887323943662,12.25,36.75,0.3333333333333333,16.0,21.5,0.7441860465116279,8.75,31.75,40.5,27.75,9.5,6.0,18.5,20.0,110.75,,246.25,0.5638427858670196,0.5338028169014084,0.41375000000000006,0.24049999999999996,19.724999999999998,76.92500000000001,47.05,67.35000000000001,8.95,12.049999999999999,15.875000000000002,100.0,104.49999999999999,114.575,,4
DAL,Team Totals,240.0,42.5,88.75,0.4788732394366197,18.25,44.5,0.4101123595505618,19.25,25.75,0.7475728155339806,10.0,35.25,45.25,22.75,5.5,3.5,12.25,15.75,122.5,,240.0,0.6120103916866507,0.5816901408450704,0.506,0.29300000000000004,22.2,77.3,50.225,53.974999999999994,5.525,6.5,10.95,100.0,122.32500000000002,113.30000000000001,,4
LAC,Team Totals,245.0,45.2,89.2,0.5067264573991032,14.8,35.2,0.4204545454545454,16.2,23.0,0.7043478260869565,10.0,33.8,43.8,25.4,11.2,4.6,15.2,23.0,121.4,,245.0,0.6111558598469593,0.5896860986547086,0.39719999999999994,0.2608,23.92,76.05999999999999,50.720000000000006,55.94,10.9,8.5,13.339999999999998,100.0,118.67999999999999,106.8,,5
POR,Team Totals,240.0,38.2,88.2,0.4331065759637188,8.8,30.0,0.29333333333333333,17.8,21.6,0.8240740740740741,12.8,32.0,44.8,19.4,8.4,5.6,15.8,20.8,103.0,,240.0,0.527102268075002,0.48299319727891155,0.33940000000000003,0.24780000000000002,26.939999999999998,74.24000000000001,49.82000000000001,50.86,8.5,9.62,13.919999999999998,100.0,104.85999999999999,110.44000000000001,,5
MIL,Team Totals,240.0,39.75,82.5,0.4818181818181818,13.0,36.25,0.3586206896551724,22.75,31.0,0.7338709677419355,9.0,29.5,38.5,21.25,9.0,3.5,15.75,21.25,115.25,,240.0,0.5993863116288746,0.5606060606060606,0.4385,0.3805,20.849999999999998,74.9,46.7,53.5,8.975,6.925,13.975000000000001,100.0,114.75,121.65,,4
