Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,29:08,7,11,.636,4,6,.667,4,5,.800,3,6,9,2,1,0,3,2,22,+19,29:08,.833,.818,.545,.455,13.4,19.8,17.0,8.1,1.6,0.0,18.5,22.7,143,113,5.1
Simone Fontecchio,22:30,5,9,.556,3,5,.600,0,0,,1,1,2,0,0,1,0,0,13,+10,22:30,.722,.722,.556,.000,5.8,4.3,4.9,0.0,0.0,4.5,0.0,16.3,156,118,2.1
Collin Sexton,20:09,5,10,.500,3,3,1.000,7,8,.875,0,2,2,5,2,0,2,0,20,+15,20:09,.740,.650,.300,.800,0.0,9.5,5.5,29.7,4.7,0.0,12.9,31.5,150,109,12.9
Kris Dunn,17:27,3,4,.750,0,1,.000,0,0,,2,3,5,5,1,2,2,3,6,+15,17:27,.750,.750,.250,.000,14.9,16.5,15.8,31.4,2.7,11.7,33.3,14.1,139,103,8.9
John Collins,14:28,2,3,.667,0,1,.000,0,0,,1,6,7,1,0,0,1,4,4,+2,14:28,.667,.667,.333,.000,9.0,39.8,26.7,7.3,0.0,0.0,25.0,11.3,120,111,-7.3
Jordan Clarkson,30:33,8,16,.500,5,9,.556,0,0,,0,1,1,5,0,0,0,1,21,+17,30:33,.656,.656,.563,.000,0.0,3.1,1.8,19.9,0.0,0.0,0.0,21.4,156,121,2.1
Keyonte George,24:12,3,10,.300,0,5,.000,3,3,1.000,0,3,3,6,0,0,3,0,9,+12,24:12,.398,.300,.500,.300,0.0,11.9,6.8,25.8,0.0,0.0,20.9,24.2,99,120,-13.2
Ochai Agbaji,21:51,3,8,.375,2,7,.286,0,0,,1,4,5,1,0,2,0,1,8,+17,21:51,.500,.500,.875,.000,5.9,17.6,12.6,4.8,0.0,9.3,0.0,15.0,129,111,-1.1
Kelly Olynyk,21:18,4,7,.571,1,2,.500,2,4,.500,2,8,10,5,1,0,1,3,11,+14,21:18,.628,.643,.286,.571,12.2,36.1,25.9,26.2,2.2,0.0,10.2,18.7,147,108,4.9
Walker Kessler,20:29,5,5,1.000,0,0,,2,4,.500,2,4,6,1,1,3,0,4,12,+7,20:29,.888,1.000,.000,.800,12.7,18.7,16.2,5.8,2.3,15.0,0.0,13.5,185,101,9.0
Luka Šamanić,5:33,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,0,1,2,4,+13,5:33,.694,.500,.000,1.000,0.0,17.3,9.9,0.0,0.0,0.0,25.8,28.6,108,116,-16.9
Omer Yurtseven,5:04,2,2,1.000,0,0,,0,0,,2,2,4,0,0,0,0,1,4,+9,5:04,1.000,1.000,.000,.000,51.2,37.9,43.6,0.0,0.0,0.0,0.0,16.1,215,112,8.7
Taylor Hendricks,3:39,2,2,1.000,2,2,1.000,0,0,,0,1,1,1,1,0,0,1,6,+5,3:39,1.500,1.500,1.000,.000,0.0,26.3,15.1,51.2,13.1,0.0,0.0,22.4,282,84,66.7
Brice Sensabaugh,3:39,2,4,.500,1,2,.500,0,0,,0,0,0,2,0,0,0,1,5,+5,3:39,.625,.625,.500,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44.8,162,121,15.2
Talen Horton-Tucker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,52,93,.559,21,43,.488,20,26,.769,14,42,56,34,7,8,13,23,145,,240,.694,.672,.462,.280,37.8,84.0,64.4,65.4,7.0,17.0,11.1,100.0,144.5,112.6,
