Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,34:49,12,22,.545,1,1,1.000,6,7,.857,1,5,6,3,1,1,1,4,31,-7,34:49,.618,.568,.045,.318,3.4,16.8,10.1,15.1,1.4,2.7,3.8,33.1,126,132,4.0
Luguentz Dort,33:10,3,8,.375,1,6,.167,1,1,1.000,1,3,4,0,0,0,0,3,8,-17,33:10,.474,.438,.750,.125,3.5,10.6,7.1,0.0,0.0,0.0,0.0,11.2,105,139,-9.0
Chet Holmgren,33:08,8,12,.667,1,4,.250,6,6,1.000,0,7,7,5,0,1,1,1,23,-10,33:08,.786,.708,.333,.500,0.0,24.7,12.4,22.3,0.0,2.8,6.4,20.8,156,133,10.4
Jalen Williams,32:54,10,18,.556,1,5,.200,5,5,1.000,0,6,6,3,1,0,1,2,26,-17,32:54,.644,.583,.278,.278,0.0,21.4,10.7,14.9,1.5,0.0,4.7,28.5,128,132,2.6
Josh Giddey,18:29,1,5,.200,0,3,.000,0,0,,0,2,2,2,0,0,1,1,2,-10,18:29,.200,.200,.600,.000,0.0,12.7,6.3,12.5,0.0,0.0,16.7,14.3,53,138,-14.8
Isaiah Joe,22:55,5,8,.625,4,7,.571,1,1,1.000,1,0,1,0,0,0,1,0,15,-1,22:55,.889,.875,.875,.125,5.1,0.0,2.6,0.0,0.0,0.0,10.6,18.2,152,141,4.9
Cason Wallace,15:29,1,3,.333,0,1,.000,1,1,1.000,1,2,3,3,4,0,0,1,3,+3,15:29,.436,.333,.333,.333,7.6,15.1,11.3,22.7,12.6,0.0,0.0,9.8,131,107,13.6
Gordon Hayward,12:26,0,3,.000,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-7,12:26,.000,.000,.000,.000,0.0,9.4,4.7,8.8,0.0,0.0,0.0,10.7,22,139,-16.8
Aaron Wiggins,11:50,2,3,.667,0,0,,0,0,,1,2,3,1,0,0,2,1,4,-4,11:50,.667,.667,.000,.000,9.9,19.8,14.8,11.3,0.0,0.0,40.0,18.7,92,136,-9.1
Jaylin Williams,11:46,2,6,.333,1,3,.333,1,1,1.000,1,1,2,0,0,0,1,1,6,-1,11:46,.466,.417,.500,.167,9.9,9.9,9.9,0.0,0.0,0.0,13.4,27.9,90,139,-12.8
Kenrich Williams,10:35,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,1,0,0,+4,10:35,.000,.000,1.000,.000,11.1,0.0,5.5,10.3,0.0,0.0,50.0,8.3,59,141,-11.3
Bismack Biyombo,1:20,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3,1:20,,,,,0.0,87.8,43.9,0.0,0.0,0.0,,0.0,0,120,-1.1
Lindy Waters III,1:06,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,0,1:06,,,,,0.0,0.0,0.0,99.2,0.0,0.0,100.0,40.2,45,141,-16.9
Team Totals,240,44,89,.494,9,31,.290,21,22,.955,7,30,37,20,6,2,10,15,118,,240,.598,.545,.348,.247,17.1,73.2,45.1,45.5,6.1,3.8,9.2,100.0,119.7,133.9,
