Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaiah Stewart,24:47,4,9,.444,3,7,.429,1,1,1.000,2,1,3,0,0,1,2,3,12,-20,24:47,.636,.611,.778,.111,7.6,5.2,6.6,0.0,0.0,3.6,17.5,18.9,103,130,-5.2
Cade Cunningham,23:27,6,15,.400,2,4,.500,1,1,1.000,0,4,4,5,1,0,2,1,15,-33,23:27,.486,.467,.267,.067,0.0,22.1,9.3,36.9,2.0,0.0,11.5,30.5,96,126,-0.9
Ausar Thompson,20:53,6,11,.545,0,3,.000,0,0,,1,5,6,0,1,0,0,4,12,-23,20:53,.545,.545,.273,.000,4.5,31.1,15.7,0.0,2.2,0.0,0.0,21.6,108,124,-4.5
Jaden Ivey,18:49,1,6,.167,1,2,.500,4,4,1.000,0,1,1,3,1,0,1,6,7,-17,18:49,.451,.250,.333,.667,0.0,6.9,2.9,20.4,2.4,0.0,11.4,19.1,100,127,-8.9
Jalen Duren,17:30,3,8,.375,0,0,,0,0,,4,3,7,0,0,1,2,3,6,-20,17:30,.375,.375,.000,.000,21.5,22.2,21.8,0.0,0.0,5.1,20.0,23.4,78,126,-15.9
Marcus Sasser,27:46,3,8,.375,1,2,.500,2,2,1.000,0,1,1,8,2,1,1,2,9,-8,27:46,.507,.438,.250,.250,0.0,4.7,2.0,39.7,3.3,3.2,10.1,14.6,121,124,2.5
Isaiah Livers,22:06,5,8,.625,4,6,.667,0,0,,0,3,3,2,0,0,2,2,14,-12,22:06,.875,.875,.750,.000,0.0,17.6,7.4,14.9,0.0,0.0,20.0,18.5,122,131,4.0
Killian Hayes,21:56,3,9,.333,0,3,.000,1,1,1.000,0,1,1,8,2,0,0,2,7,+8,21:56,.371,.333,.333,.111,0.0,5.9,2.5,52.4,4.2,0.0,0.0,17.6,111,124,1.4
Stanley Umude,20:11,2,9,.222,2,5,.400,2,2,1.000,0,5,5,2,1,0,3,5,8,+3,20:11,.405,.333,.556,.222,0.0,32.1,13.5,13.5,2.3,0.0,23.3,26.1,70,123,-12.6
Marvin Bagley III,14:29,2,4,.500,0,0,,0,2,.000,1,1,2,0,0,0,0,0,4,-4,14:29,.410,.500,.000,.500,6.5,9.0,7.5,0.0,0.0,0.0,0.0,13.8,88,132,-10.6
James Wiseman,11:43,2,2,1.000,0,0,,0,0,,1,4,5,0,0,0,1,2,4,0,11:43,1.000,1.000,.000,.000,8.0,44.3,23.3,0.0,0.0,0.0,33.3,10.5,119,126,-6.6
Alec Burks,10:28,2,7,.286,1,3,.333,1,1,1.000,1,0,1,0,0,0,0,1,6,-8,10:28,.403,.357,.429,.143,9.0,0.0,5.2,0.0,0.0,0.0,0.0,29.1,90,134,-10.1
Kevin Knox,5:55,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+4,5:55,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,300,134,6.6
Team Totals,240,40,97,.412,15,36,.417,12,14,.857,10,29,39,28,8,3,14,31,107,,240,.519,.490,.371,.144,19.6,78.4,44.3,70.0,7.6,5.6,11.9,100.0,102.0,126.7,
