Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,35:39,9,20,.450,4,11,.364,4,6,.667,0,3,3,9,1,0,0,3,26,+16,35:39,.574,.550,.550,.300,0.0,9.9,5.2,33.8,1.5,0.0,0.0,29.9,144,121,4.1
Rudy Gobert,35:13,8,9,.889,0,0,,0,1,.000,3,8,11,4,1,0,0,3,16,+13,35:13,.847,.889,.000,.111,11.1,26.6,19.2,14.7,1.5,0.0,0.0,12.6,187,116,6.9
Mike Conley,30:35,6,8,.750,6,7,.857,0,0,,0,5,5,9,0,0,1,2,18,+6,30:35,1.125,1.125,.875,.000,0.0,19.1,10.1,36.6,0.0,0.0,11.1,13.8,201,122,14.7
Karl-Anthony Towns,29:39,7,15,.467,4,6,.667,1,2,.500,2,3,5,1,0,0,1,4,19,+21,29:39,.598,.600,.400,.133,8.8,11.8,10.4,4.4,0.0,0.0,5.9,26.8,124,123,-6.2
Jaden McDaniels,19:20,3,5,.600,2,4,.500,0,0,,0,3,3,0,0,2,1,3,8,+16,19:20,.800,.800,.800,.000,0.0,18.2,9.5,0.0,0.0,10.3,16.7,14.6,118,115,0.0
Nickeil Alexander-Walker,25:26,2,7,.286,1,4,.250,2,2,1.000,1,2,3,4,0,0,1,0,7,+20,25:26,.444,.357,.571,.286,5.1,9.2,7.3,17.1,0.0,0.0,11.3,16.4,120,125,-6.8
Kyle Anderson,24:12,3,3,1.000,0,0,,2,2,1.000,3,2,5,6,3,0,3,1,8,+9,24:12,1.031,1.000,.000,.667,16.1,9.7,12.7,28.3,6.7,0.0,43.6,13.4,149,109,11.9
Naz Reid,23:46,6,11,.545,2,4,.500,3,3,1.000,1,3,4,0,1,1,1,1,17,+6,23:46,.690,.636,.364,.273,5.5,14.8,10.4,0.0,2.3,4.2,7.5,26.4,133,115,0.9
Josh Minott,3:53,2,3,.667,1,1,1.000,0,0,,1,0,1,0,1,0,0,0,5,+3,3:53,.833,.833,.333,.000,33.4,0.0,15.8,0.0,13.9,0.0,0.0,36.3,171,96,35.3
Wendell Moore Jr.,3:30,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,0,0,+3,3:30,.000,.000,.500,.000,0.0,33.4,17.6,0.0,15.4,0.0,0.0,26.9,0,83,-19.3
Daishen Nix,3:07,1,3,.333,1,3,.333,0,0,,0,0,0,1,0,0,0,0,3,+3,3:07,,,,,0.0,37.6,19.7,0.0,0.0,0.0,,0.0,0,117,-6.2
Luka Garza,3:07,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3,3:07,.500,.500,1.000,.000,0.0,0.0,0.0,47.2,0.0,0.0,0.0,45.3,129,127,-1.3
Leonard Miller,2:33,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,+1,2:33,1.000,1.000,.000,.000,50.9,0.0,24.1,0.0,0.0,0.0,0.0,18.4,217,127,12.3
Team Totals,240,48,87,.552,21,41,.512,12,16,.750,12,31,43,34,8,3,8,17,129,,240,.686,.672,.471,.184,32.4,75.6,55.1,70.8,9.0,6.3,7.8,100.0,145.3,118.3,
