,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Games Played
DEN,Team Totals,240.0,43.74137931034482,88.91379310344827,0.4919526856699631,11.413793103448278,31.189655172413794,0.3659480375898287,15.637931034482758,20.689655172413794,0.7558333333333332,11.137931034482758,33.27586206896553,44.41379310344828,29.017241379310345,6.896551724137931,5.431034482758621,11.793103448275861,18.46551724137931,114.53448275862068,,240.0,0.5842568161829376,0.5561372891215822,0.35112068965517246,0.23668965517241367,26.227586206896554,75.71896551724139,51.406896551724145,66.13620689655168,7.12241379310345,9.546551724137931,10.71206896551724,100.0,119.30172413793103,115.30862068965521,,58
LAL,Team Totals,241.66666666666666,43.45,87.68333333333334,0.49553316859912566,11.233333333333333,30.5,0.3683060109289617,18.883333333333333,24.45,0.7723244717109747,8.233333333333338,34.55,42.78333333333333,28.416666666666668,7.733333333333333,5.716666666666667,13.266666666666667,16.433333333333334,117.01666666666667,,241.66666666666666,0.5943472254202165,0.5595894316669835,0.3482500000000001,0.2799666666666667,19.79333333333334,75.75166666666665,49.035000000000004,65.37666666666668,7.648333333333332,10.131666666666664,11.851666666666667,100.0,115.72833333333331,116.09833333333337,,60
GSW,Team Totals,242.67857142857142,43.464285714285715,91.92857142857144,0.47280497280497275,15.035714285714286,39.714285714285715,0.3785971223021583,17.21428571428572,21.857142857142858,0.7875816993464054,12.410714285714286,34.28571428571428,46.69642857142857,28.982142857142858,6.625,4.160714285714286,13.910714285714286,20.410714285714285,119.17857142857143,,242.67857142857142,0.5868222616133479,0.5545843045843045,0.4319821428571429,0.24260714285714297,27.566071428571426,75.92321428571434,52.06249999999999,66.8892857142857,6.607142857142859,7.950000000000001,12.025,100.0,119.13571428571426,117.36785714285709,,56
PHO,Team Totals,241.29310344827587,42.568965517241395,85.82758620689656,0.4959823222177583,11.948275862068966,31.637931034482758,0.3776566757493188,20.39655172413793,25.189655172413794,0.8097193702943188,10.0,33.586206896551715,43.58620689655171,26.689655172413794,7.568965517241379,6.120689655172414,14.017241379310345,18.448275862068964,117.48275862068965,,241.29310344827587,0.6061371609937304,0.5655885897950986,0.3683275862068964,0.29734482758620695,24.76551724137931,75.1137931034483,51.437931034482766,62.72586206896549,7.648275862068965,11.144827586206894,12.60689655172414,100.0,119.46206896551725,116.4603448275862,,58
ORL,Team Totals,241.72413793103448,40.70689655172416,86.01724137931035,0.4732411304870717,11.017241379310347,31.137931034482758,0.3538205980066446,19.034482758620697,25.29310344827586,0.7525562372188143,11.068965517241379,31.8103448275862,42.87931034482759,24.862068965517242,8.103448275862073,5.310344827586208,13.810344827586206,20.89655172413793,111.46551724137932,,241.72413793103448,0.5736997912850875,0.5372820204449792,0.36201724137931035,0.2966724137931033,26.23965517241379,77.70689655172414,51.572413793103436,61.14655172413792,8.29137931034483,10.017241379310349,12.427586206896548,100.0,114.43793103448272,113.69827586206894,,58
HOU,Team Totals,242.19298245614036,41.31578947368421,89.98245614035088,0.4591538311561708,12.175438596491228,34.59649122807017,0.3519269776876268,18.333333333333332,23.859649122807017,0.7683823529411764,11.192982456140353,34.70175438596491,45.894736842105274,24.736842105263158,7.456140350877193,4.456140350877194,12.719298245614034,21.29824561403509,113.14035087719299,,242.19298245614036,0.562995425498481,0.5268083447065706,0.38608771929824554,0.2677192982456142,24.56315789473684,76.66315789473684,50.69649122807018,59.99999999999999,7.498245614035089,8.50877192982456,11.196491228070172,100.0,113.96140350877195,113.95263157894736,,57
NYK,Team Totals,240.0,41.52631578947369,88.89473684210526,0.46714031971580827,13.0,35.22807017543861,0.36902390438246996,18.140350877192986,23.05263157894737,0.7869101978691021,12.75438596491228,32.96491228070175,45.71929824561403,23.614035087719298,7.2631578947368425,3.8947368421052633,12.385964912280704,17.929824561403503,114.19298245614036,,240.0,0.5765115603454996,0.540260509177028,0.39678947368421036,0.2604385964912281,29.547368421052635,77.22280701754383,53.18070175438596,56.69649122807019,7.584210526315791,7.42280701754386,11.077192982456143,100.0,119.5157894736842,114.92105263157895,,57
BOS,Team Totals,242.19298245614036,43.54385964912281,90.01754385964912,0.48372636912882483,16.33333333333333,42.6140350877193,0.3832853025936598,17.315789473684216,21.456140350877195,0.8070318887980378,10.578947368421053,36.333333333333336,46.91228070175438,26.24561403508772,6.456140350877193,6.526315789473684,11.807017543859649,17.017543859649123,120.73684210526316,,242.19298245614036,0.6069725107247685,0.5744494250633405,0.47345614035087735,0.24154385964912284,24.350877192982455,76.21228070175434,51.67368421052632,60.31929824561403,6.545614035087721,11.871929824561402,10.582456140350876,100.0,123.25087719298249,112.6421052631579,,57
IND,Team Totals,240.0,46.76271186440678,92.28813559322036,0.5067033976124884,13.559322033898304,35.76271186440678,0.3791469194312796,16.627118644067796,21.254237288135588,0.7822966507177035,9.864406779661017,30.74576271186441,40.61016949152542,31.033898305084747,7.915254237288135,5.7457627118644075,12.847457627118644,21.915254237288135,123.71186440677967,,240.0,0.6085786324615292,0.5801652892561981,0.388508474576271,0.23154237288135596,23.21016949152543,74.20338983050847,48.53050847457626,66.45254237288134,7.7644067796610186,9.359322033898305,11.23559322033898,100.0,121.53898305084748,119.83389830508476,,59
WAS,Team Totals,240.0,43.14035087719299,91.71929824561404,0.47035195103289984,12.175438596491228,34.859649122807,0.34927025666834444,15.912280701754385,20.859649122807017,0.7628259041211102,9.333333333333334,31.42105263157895,40.75438596491228,28.017543859649123,7.87719298245614,5.245614035087719,13.456140350877194,20.070175438596486,114.36842105263158,,240.0,0.5667552285104221,0.5367253251721501,0.38082456140350873,0.229859649122807,19.880701754385967,71.75789473684208,45.115789473684224,65.02280701754384,7.659649122807019,8.773684210526309,11.74736842105263,100.0,111.33508771929823,120.93333333333335,,57
